Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (deg),Bridge 1 Resistance (ohms),Bridge 1 Excitation (uA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (uA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (uA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (uA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 (),System Status (code),Setpoint (K),Magnet (Oe),Valve Position (deg),CIG/Cernox (K),CIG Excit (uA),Plat Therm (K),Plat Excit (uA),Neck Therm (K),Neck Excit (uA),Spare Therm (K),Spare Excit (uA),Flow Rate (l/min),Annulus Vacuum (V),Impedance (mode),Block Htr Cur (mA),Block Htr Pwr (W),Neck Htr Cur (mA),Neck Htr Pwr (W),Annulus Pres (Torr),System Pres (Torr),Tableless Map53 (),Tableless Map54 (),Redirected 55 (),Redirected 56 (),Redirected 57 (),Redirected 58 (),Redirected 59 (),Redirected 60 (),Redirected 61 (),Seq Stat (),Sys Temp (),He Level (),Map 67 (),Map 68 (),Map 69 (),PSU Field (Oe),Hi res (A) read,Mag (V) read,Mag adj/sc(I)set,Sw heater state,DAC <I> (cnts),Therm V,KRPMs,Pump temp (C),pump power (W),High Vacuum mode,Flapper state,Regen htr flag,iso flag,BlockHeater(Ohm),NeckHeater(Ohm),Map 86 (),Map 87 (),Map 88 (),Map 89 (),Map 90 (),Map 91 (),Map 92 (),Map 93 (),MAP 1,MAP 2,MAP 3,MAP 4,MAP 5,MAP 6,MAP 7,MAP 8,MAP 9,MAP 10,MAP 11,MAP 12,MAP 13,MAP 14,MAP 15,MAP 16,MAP 17,MAP 18,MAP 19,MAP 20,MAP 21,MAP 22,MAP 23,MAP 24,MAP 25,MAP 26,MAP 27,MAP 28,MAP 29,MAP 30
,35965053.86,5905,1.9021,0.801041,364.80991,-2.2910612e-4,99.902,,,2.1408953e3,9.990,,,0.0049,0.0000,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,0.112445,1.0314803,,
,35965054.86,5905,1.8969,0.801041,364.80991,1.7182960e-4,99.902,,,2.1409619e3,9.990,,,0.0049,-0.0049,48,0.00,0.00,0.00,0.00,0.0001165,,400.0017395,,,,,-0.162589,1.0314587,,
,35965055.75,5905,1.8995,0.801041,364.80991,9.5460884e-5,99.902,,,2.1409619e3,9.990,,,0.0098,-0.0049,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,-2.858075e-2,1.0314587,,
,35965056.81,5905,1.9007,0.801041,364.80991,-9.5460884e-5,99.902,,,2.1409429e3,9.990,,,0.0049,-0.0049,48,0.00,0.00,0.00,0.00,0.0001179,,400.0017395,,,,,3.828289e-2,1.0314649,,
,35965058.00,5905,1.9001,0.801041,364.80991,-2.4819831e-4,99.902,,,2.1409429e3,9.990,,,0.0000,-0.0049,48,0.00,0.00,0.00,0.00,0.0001179,,400.0017395,,,,,7.478255e-3,1.0314649,,
,35965058.78,5905,1.9010,0.801041,364.80991,-1.9092177e-4,99.902,,,2.1409714e3,9.990,,,0.0049,-0.0049,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,5.271916e-2,1.0314556,,
,35965059.77,5905,1.9005,0.801041,364.80991,-1.1455306e-4,99.902,,,2.1409812e3,9.990,,,0.0049,0.0000,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,2.383617e-2,1.0314525,,
,35965060.86,5905,1.8979,0.801041,364.80991,1.9092176e-5,99.902,,,2.1409429e3,9.990,,,0.0049,0.0000,48,0.00,0.00,0.00,0.00,0.0001208,,400.0017395,,,,,-0.112189,1.0314649,,
,35965062.02,5905,1.8989,0.801041,364.80991,1.5273741e-4,99.902,,,2.1408953e3,9.990,,,0.0000,0.0000,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,-5.886756e-2,1.0314803,,
,35965062.78,5905,1.9005,0.801041,364.80991,1.1455306e-4,99.902,,,2.1409524e3,9.990,,,0.0049,0.0000,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,2.624425e-2,1.0314618,,
,35965063.88,5905,1.9009,0.801041,364.80991,-2.8638265e-4,99.902,,,2.1409524e3,9.990,,,0.0049,0.0049,48,0.00,0.00,0.00,0.00,0.0001208,,400.0017395,,,,,4.549842e-2,1.0314618,,
,35965064.97,5905,1.9004,0.801041,364.80991,3.6275137e-4,99.902,,,2.1409812e3,9.990,,,0.0098,-0.0049,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,1.999179e-2,1.0314525,,
,35965065.81,5905,1.9013,0.801041,364.80991,-7.6368706e-5,99.902,,,2.1409429e3,9.990,,,0.0049,0.0049,48,0.00,0.00,0.00,0.00,0.0001208,,400.0017395,,,,,6.764627e-2,1.0314649,,
,35965066.78,5905,1.9003,0.801041,364.80991,-1.7182960e-4,99.902,,,2.1410193e3,9.990,,,0.0000,0.0049,48,0.00,0.00,0.00,0.00,0.0001208,,400.0017395,,,,,1.421526e-2,1.0314403,,
,35965067.88,5905,1.8985,0.801041,364.80991,-1.7182960e-4,99.902,,,2.1409143e3,9.990,,,0.0049,0.0000,48,0.00,0.00,0.00,0.00,0.0001179,,400.0017395,,,,,-7.712511e-2,1.0314741,,
,35965069.02,5905,1.8997,0.801041,364.80991,-4.5821225e-4,99.902,,,2.1409429e3,9.990,,,0.0000,0.0000,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,-1.485317e-2,1.0314649,,
,35965069.69,5905,1.9013,0.801041,364.80991,5.7276531e-5,99.902,,,2.1409907e3,9.990,,,0.0049,-0.0049,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,6.839814e-2,1.0314494,,
,35965070.81,5905,1.9001,0.801041,364.80991,7.6368706e-5,99.902,,,2.1409907e3,9.990,,,0.0049,0.0000,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,7.748004e-3,1.0314494,,
,35965071.73,5905,1.9011,0.801041,364.80991,,99.902,,,2.1409524e3,9.990,,,0.0049,0.0000,48,0.00,0.00,0.00,0.00,0.0001194,,,,,,,5.972581e-2,1.0314618,,
,35965072.89,5905,1.8973,0.801041,364.80991,-1.9092176e-5,99.902,,,2.1408953e3,9.990,,,0.0000,0.0000,48,0.00,0.00,0.00,0.00,0.0001165,,400.0017395,,,,,-0.143124,1.0314803,,
,35965073.95,5905,1.8994,0.801041,364.80991,-2.6729048e-4,99.902,,,2.1408569e3,9.990,,,0.0000,0.0000,48,0.00,0.00,0.00,0.00,0.0001208,,400.0017395,,,,,-3.119865e-2,1.0314926,,
,35965074.94,5905,1.8997,0.801041,364.80991,-7.0641056e-4,99.902,,,2.1409143e3,9.990,,,0.0049,0.0049,48,0.00,0.00,0.00,0.00,0.0001208,,400.0017395,,,,,-1.774023e-2,1.0314741,,
,35965075.75,5905,1.9002,0.801041,364.80991,-1.5273741e-4,99.902,,,2.1410002e3,9.990,,,0.0000,0.0000,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,1.063987e-2,1.0314465,,
,35965076.67,5905,1.8999,0.801041,364.80991,-2.2910612e-4,99.902,,,2.1408760e3,9.990,,,0.0049,0.0000,48,0.00,0.00,0.00,0.00,0.0001165,,400.0017395,,,,,-6.192992e-3,1.0314865,,
,35965077.75,5905,1.9013,0.801041,364.80991,-3.8184353e-5,99.902,,,2.1409238e3,9.990,,,0.0000,0.0000,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,6.742696e-2,1.0314710,,
,35965078.84,5905,1.9002,0.801041,364.80991,1.7182960e-4,99.902,,,2.1409333e3,9.990,,,0.0000,0.0000,48,0.00,0.00,0.00,0.00,0.0001179,,400.0017395,,,,,1.255932e-2,1.0314680,,
,35965079.77,5905,1.9013,0.801041,364.80991,1.9092176e-5,99.902,,,2.1408953e3,9.990,,,0.0049,0.0049,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,7.032164e-2,1.0314803,,
,35965080.84,5905,1.8992,0.801041,364.80991,1.1455306e-4,99.902,,,2.1409812e3,9.990,,,0.0049,0.0000,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,-4.033410e-2,1.0314525,,
,35965081.81,5905,1.9005,0.801041,364.80991,-3.8184353e-5,99.902,,,2.1409619e3,9.990,,,0.0049,0.0000,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,2.892185e-2,1.0314587,,
,35965082.73,5905,1.9004,0.801041,364.80991,7.6368706e-5,99.902,,,2.1409714e3,9.990,,,0.0049,-0.0049,48,0.00,0.00,0.00,0.00,0.0001208,,400.0017395,,,,,2.170393e-2,1.0314556,,
,35965083.88,5905,1.8999,0.801041,364.80991,-3.4365919e-4,99.902,,,2.1409429e3,9.990,,,0.0049,0.0000,48,0.00,0.00,0.00,0.00,0.0001179,,400.0017395,,,,,-4.272894e-3,1.0314649,,
,35965085.13,5905,1.9008,0.801041,364.80991,7.6368706e-5,99.902,,,2.1408760e3,9.990,,,0.0049,0.0000,48,0.00,0.00,0.00,0.00,0.0001179,,400.0017395,,,,,3.999440e-2,1.0314865,,
,35965085.80,5905,1.9007,0.801041,364.80991,1.5273741e-4,99.902,,,2.1409524e3,9.990,,,0.0000,0.0000,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,3.806973e-2,1.0314618,,
,35965086.84,5905,1.8979,0.801041,364.80991,-7.6368706e-5,99.902,,,2.1409143e3,9.990,,,0.0000,0.0000,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,-0.109032,1.0314741,,
,35965087.69,5905,1.8992,0.801041,364.80991,3.2456699e-4,99.902,,,2.1408474e3,9.990,,,0.0049,0.0000,48,0.00,0.00,0.00,0.00,0.0001165,,400.0017395,,,,,-4.130111e-2,1.0314957,,
,35965088.88,5905,1.9006,0.801041,364.80991,-3.4365919e-4,99.902,,,2.1409619e3,9.990,,,0.0049,0.0000,48,0.00,0.00,0.00,0.00,0.0001165,,400.0017395,,,,,3.084687e-2,1.0314587,,
,35965090.14,5905,1.9006,0.801041,364.80991,3.8184353e-5,99.902,,,2.1409907e3,9.990,,,0.0000,0.0000,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,3.181248e-2,1.0314494,,
,35965090.84,5905,1.9002,0.801041,364.80991,1.7182960e-4,99.902,,,2.1409048e3,9.990,,,0.0000,0.0049,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,1.063987e-2,1.0314772,,
,35965092.20,5905,1.9001,0.801041,364.80991,1.9092177e-4,99.902,,,2.1409429e3,9.990,,,0.0000,0.0000,48,0.00,0.00,0.00,0.00,0.0001208,,400.0017395,,,,,7.748004e-3,1.0314649,,
,35965092.86,5905,1.9014,0.801041,364.80991,2.8638265e-4,99.902,,,2.1409143e3,9.990,,,0.0000,-0.0049,48,0.00,0.00,0.00,0.00,0.0001179,,400.0017395,,,,,7.562185e-2,1.0314741,,
,35965093.89,5905,1.8967,0.801041,364.80991,1.1455306e-4,99.902,,,2.1409524e3,9.990,,,0.0049,0.0049,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,-0.173820,1.0314618,,
,35965094.70,5905,1.8985,0.801041,364.80991,-2.2910612e-4,99.902,,,2.1409333e3,9.990,,,0.0049,0.0049,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,-7.685490e-2,1.0314680,,
,35965095.67,5905,1.9009,0.801041,364.80991,1.5273741e-4,99.902,,,2.1408665e3,9.990,,,0.0000,0.0049,48,0.00,0.00,0.00,0.00,0.0001208,,400.0017395,,,,,4.673956e-2,1.0314896,,
,35965096.84,5905,1.8995,0.801041,364.80991,-2.8638265e-4,99.902,,,2.1409429e3,9.990,,,0.0049,0.0000,48,0.00,0.00,0.00,0.00,0.0001179,,400.0017395,,,,,-2.399192e-2,1.0314649,,
,35965098.00,5905,1.8996,0.801041,364.80991,-2.1001394e-4,99.902,,,2.1409333e3,9.990,,,0.0049,0.0000,48,0.00,0.00,0.00,0.00,0.0001165,,400.0017395,,,,,-1.918383e-2,1.0314680,,
,35965098.88,5905,1.9001,0.801041,364.80991,-1.1455306e-4,99.902,,,2.1408760e3,9.990,,,0.0049,0.0049,48,0.00,0.00,0.00,0.00,0.0001194,,400.0017395,,,,,6.788195e-3,1.0314865,,
