[Header]
; Copyright 1997-2010, Quantum Design, Inc. All rights reserved.
TITLE, CaSb2-b3-1-resistance3
FILEOPENTIME,3827622213.077,4/15/2021,4:24 AM
BYAPP, LogDynaCoolData, 1.0, 2.2
INFO, APPNAME, DynaCool MultiVu Application, Release 1.2.5.1
FIELDGROUP, Standard,2,3,4,5,6,7,8,9,11,10
FIELDGROUP, Diagnostic,2,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
FIELDGROUP, User,2,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
STARTUPGROUP, All
STARTUPAXIS, X, 2, LINEAR, AUTO
STARTUPAXIS, Y1, 3, LINEAR, AUTO
TIMEMODE, MINUTES, RELATIVE
PLOT_APPEARANCE, ALL, HORZ_GRID_ON, VERT_GRID_ON, MARKERS_AND_LINES, ALL_LINES
RECORDS, ALL_RECORDS
DATATYPE, TIME, 2
DATATYPE, COMMENT, 1
[Data]
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),System Pres (Torr),Chamber Status (code),Temperature Status (code),Field Status (code),Cryostat Status (code),Control Therm (ID),Sample Therm (ID),Block Temp (K),Neck Temp (K),High Neck Temp (K),Control Temp (K),1st Stage Temp (K),2nd Stage Temp (K),Magnet Temp (K),Impedance Temp (K),Pot Liquid level (%),Block Power (W),Neck Heater Power (W),High Neck Heater Power (W),1st Stage Heater Power (W),2nd Stage Heater Power (W),Magnet Voltage (V),Impedance Heater Power (W),Pot Power (W),CFE Flow (SCCM),Pump Flow (uncal SCCM),Tank Pressure (Torr),Annulus Pressure (Torr),Compressor State (code),Channel 1 Resistance (Ohm),Channel 1 Current (uA),Channel 2 Resistance (Ohm),Channel 2 Current (uA),ADR Temp (K),Resistance of Therm.,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16
,3827622289.72,1.899938,0.568276,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000026,499.995148,,99.989029,1.295739,4105.045898,,,,,,,,,,
,3827622290.28,1.899953,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000010,499.995148,,99.989029,1.295739,4101.662109,,,,,,,,,,
,3827622290.84,1.90008,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000001,499.995148,,99.989029,1.295739,4105.105957,,,,,,,,,,
,3827622291.41,1.900198,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000031,499.995148,,99.989029,1.295739,4104.260254,,,,,,,,,,
,3827622291.98,1.899851,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000045,499.995148,,99.989029,1.295739,4102.749512,,,,,,,,,,
,3827622292.54,1.899865,0.5505174,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000042,499.995148,,99.989029,1.295739,4101.541504,,,,,,,,,,
,3827622293.11,1.900019,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000011,499.995148,,99.989029,1.295739,4106.314453,,,,,,,,,,
,3827622293.67,1.900144,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000023,499.995148,,99.989029,1.295739,4102.447754,,,,,,,,,,
,3827622294.24,1.899979,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000041,499.995148,,99.989029,1.295739,4103.928223,,,,,,,,,,
,3827622294.81,1.899957,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000015,499.995148,,99.989029,1.295739,4101.179199,,,,,,,,,,
,3827622295.44,1.900122,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000023,499.995148,,99.989029,1.295739,4101.692383,,,,,,,,,,
,3827622296.11,1.900129,0.5505174,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000094,499.995148,,99.989029,1.295739,4101.239258,,,,,,,,,,
,3827622296.67,1.899788,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000030,499.995148,,99.989029,1.295739,4100.483887,,,,,,,,,,
,3827622297.24,1.899691,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000025,499.995148,,99.989029,1.295739,4101.571777,,,,,,,,,,
,3827622297.80,1.899691,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000009,499.995148,,99.989029,1.295739,4097.855957,,,,,,,,,,
,3827622298.37,1.899816,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000023,499.995148,,99.989029,1.295739,4099.728516,,,,,,,,,,
,3827622298.93,1.899902,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000016,499.995148,,99.989029,1.295739,4097.100586,,,,,,,,,,
,3827622299.50,1.899902,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000023,499.995148,,99.989029,1.295739,4098.611328,,,,,,,,,,
,3827622300.15,1.900063,0.6748278,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000042,499.995148,,99.989029,1.295739,4097.161133,,,,,,,,,,
,3827622300.72,1.900228,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000004,499.995148,,99.989029,1.295739,4097.734863,,,,,,,,,,
,3827622301.28,1.900072,0.710345,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000004,499.995148,,99.989029,1.295739,4102.266113,,,,,,,,,,
,3827622301.85,1.899979,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000022,499.995148,,99.989029,1.295739,4095.136963,,,,,,,,,,
,3827622302.42,1.899904,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000004,499.995148,,99.989029,1.295739,4094.804443,,,,,,,,,,
,3827622302.98,1.899972,0.6748278,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000001,499.995148,,99.989029,1.295739,4094.411865,,,,,,,,,,
,3827622303.57,1.899902,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000027,499.995148,,99.989029,1.295739,4095.318359,,,,,,,,,,
,3827622304.14,1.899932,0.6925864,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000049,499.995148,,99.989029,1.295739,4092.236572,,,,,,,,,,
,3827622304.71,1.900078,0.6748278,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000011,499.995148,,99.989029,1.295739,4094.049316,,,,,,,,,,
,3827622305.28,1.900064,0.6748278,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000023,499.995148,,99.989029,1.295739,4094.441895,,,,,,,,,,
,3827622305.85,1.900051,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000008,499.995148,,99.989029,1.295739,4090.484375,,,,,,,,,,
,3827622306.41,1.899876,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000015,499.995148,,99.989029,1.295739,4092.871094,,,,,,,,,,
,3827622306.97,1.899808,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000025,499.995148,,99.989029,1.295739,4090.092041,,,,,,,,,,
,3827622307.54,1.899754,0.6925864,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000044,499.995148,,99.989029,1.295739,4091.149170,,,,,,,,,,
,3827622308.10,1.89995,0.5150002,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000008,499.995148,,99.989029,1.295739,4091.149414,,,,,,,,,,
,3827622308.66,1.899989,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000013,499.995148,,99.989029,1.295739,4089.487793,,,,,,,,,,
,3827622309.23,1.900028,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000004,499.995148,,99.989029,1.295739,4089.064941,,,,,,,,,,
,3827622309.79,1.90009,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000010,499.995148,,99.989029,1.295739,4086.587402,,,,,,,,,,
,3827622310.35,1.900042,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000025,499.995148,,99.989029,1.295739,4087.675049,,,,,,,,,,
,3827622310.96,1.900127,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000000,499.995148,,99.989029,1.295739,4085.862549,,,,,,,,,,
,3827622311.54,1.900264,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000009,499.995148,,99.989029,1.295739,4083.778320,,,,,,,,,,
,3827622312.09,1.90027,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000037,499.995148,,99.989029,1.295739,4086.164551,,,,,,,,,,
,3827622312.66,1.89996,0.5505174,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000021,499.995148,,99.989029,1.295739,4084.261475,,,,,,,,,,
,3827622313.23,1.899807,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000026,499.995148,,99.989029,1.295739,4086.194824,,,,,,,,,,
,3827622313.81,1.899856,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000033,499.995148,,99.989029,1.295739,4087.826416,,,,,,,,,,
,3827622314.38,1.899981,0.568276,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000047,499.995148,,99.989029,1.295739,4082.479004,,,,,,,,,,
,3827622314.94,1.900005,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000029,499.995148,,99.989029,1.295739,4085.046875,,,,,,,,,,
,3827622315.50,1.899953,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000014,499.995148,,99.989029,1.295739,4084.140625,,,,,,,,,,
,3827622316.06,1.89984,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000011,499.995148,,99.989029,1.295739,4083.415771,,,,,,,,,,
,3827622316.63,1.900162,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000005,499.995148,,99.989029,1.295739,4084.744629,,,,,,,,,,
,3827622317.20,1.900301,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000008,499.995148,,99.989029,1.295739,4083.476074,,,,,,,,,,
,3827622317.77,1.900313,0.568276,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000005,499.995148,,99.989029,1.295739,4084.442627,,,,,,,,,,
,3827622318.34,1.899787,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000024,499.995148,,99.989029,1.295739,4081.904785,,,,,,,,,,
,3827622318.90,1.899765,0.5505174,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000005,499.995148,,99.989029,1.295739,4080.787354,,,,,,,,,,
,3827622319.47,1.900031,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000001,499.995148,,99.989029,1.295739,4081.210449,,,,,,,,,,
,3827622320.05,1.899784,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000044,499.995148,,99.989029,1.295739,4081.180176,,,,,,,,,,
,3827622320.61,1.899882,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000017,499.995148,,99.989029,1.295739,4079.035156,,,,,,,,,,
,3827622321.17,1.900116,0.6748278,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000023,499.995148,,99.989029,1.295739,4079.427979,,,,,,,,,,
,3827622321.74,1.900286,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000001,499.995148,,99.989029,1.295739,4078.098633,,,,,,,,,,
,3827622322.30,1.900165,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000004,499.995148,,99.989029,1.295739,4078.702881,,,,,,,,,,
,3827622322.86,1.900106,0.5505174,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000001,499.995148,,99.989029,1.295739,4074.745117,,,,,,,,,,
,3827622323.43,1.900027,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000011,499.995148,,99.989029,1.295739,4078.914551,,,,,,,,,,
,3827622323.99,1.900041,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000053,499.995148,,99.989029,1.295739,4077.887207,,,,,,,,,,
,3827622324.56,1.899941,0.6748278,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000005,499.995148,,99.989029,1.295739,4074.896484,,,,,,,,,,
,3827622325.12,1.900058,0.568276,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000016,499.995148,,99.989029,1.295739,4076.769531,,,,,,,,,,
,3827622325.70,1.899986,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000018,499.995148,,99.989029,1.295739,4076.014160,,,,,,,,,,
,3827622326.26,1.899888,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000004,499.995148,,99.989029,1.295739,4072.811768,,,,,,,,,,
,3827622326.83,1.900048,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000019,499.995148,,99.989029,1.295739,4072.751465,,,,,,,,,,
,3827622327.39,1.900071,0.568276,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000003,499.995148,,99.989029,1.295739,4073.748535,,,,,,,,,,
,3827622327.96,1.899936,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000020,499.995148,,99.989029,1.295739,4071.996338,,,,,,,,,,
,3827622328.52,1.899947,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000017,499.995148,,99.989029,1.295739,4074.111084,,,,,,,,,,
,3827622329.15,1.89995,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000069,499.995148,,99.989029,1.295739,4074.836182,,,,,,,,,,
,3827622329.72,1.899912,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000037,499.995148,,99.989029,1.295739,4072.147217,,,,,,,,,,
,3827622330.35,1.89966,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000023,499.995148,,99.989029,1.295739,4070.818115,,,,,,,,,,
,3827622330.93,1.899947,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000011,499.995148,,99.989029,1.295739,4068.854736,,,,,,,,,,
,3827622331.49,1.900057,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000038,499.995148,,99.989029,1.295739,4070.153564,,,,,,,,,,
,3827622332.05,1.900137,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000006,499.995148,,99.989029,1.295739,4072.328613,,,,,,,,,,
,3827622332.61,1.900137,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000035,499.995148,,99.989029,1.295739,4070.213867,,,,,,,,,,
,3827622333.18,1.900248,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000026,499.995148,,99.989029,1.295739,4068.733643,,,,,,,,,,
,3827622333.75,1.900025,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000019,499.995148,,99.989029,1.295739,4069.216797,,,,,,,,,,
,3827622334.32,1.900025,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000040,499.995148,,99.989029,1.295739,4065.742920,,,,,,,,,,
,3827622334.90,1.899945,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000013,499.995148,,99.989029,1.295739,4065.500977,,,,,,,,,,
,3827622335.48,1.899995,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000003,499.995148,,99.989029,1.295739,4067.464844,,,,,,,,,,
,3827622336.04,1.899995,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000017,499.995148,,99.989029,1.295739,4067.978271,,,,,,,,,,
,3827622336.60,1.899976,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000019,499.995148,,99.989029,1.295739,4068.220215,,,,,,,,,,
,3827622337.17,1.899825,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000085,499.995148,,99.989029,1.295739,4064.866943,,,,,,,,,,
,3827622337.74,1.899743,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000030,499.995148,,99.989029,1.295739,4066.407471,,,,,,,,,,
,3827622338.31,1.899761,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000021,499.995148,,99.989029,1.295739,4067.917969,,,,,,,,,,
,3827622338.88,1.899804,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000002,499.995148,,99.989029,1.295739,4062.631348,,,,,,,,,,
,3827622339.45,1.89991,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000026,499.995148,,99.989029,1.295739,4063.597900,,,,,,,,,,
,3827622340.02,1.900258,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000035,499.995148,,99.989029,1.295739,4064.444092,,,,,,,,,,
,3827622340.58,1.900092,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000008,499.995148,,99.989029,1.295739,4064.413818,,,,,,,,,,
,3827622341.16,1.900303,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000004,499.995148,,99.989029,1.295739,4062.782227,,,,,,,,,,
,3827622341.72,1.900308,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000033,499.995148,,99.989029,1.295739,4064.866943,,,,,,,,,,
,3827622342.28,1.899899,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000005,499.995148,,99.989029,1.295739,4062.812500,,,,,,,,,,
,3827622342.85,1.899736,0.6748278,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000030,499.995148,,99.989029,1.295739,4064.746094,,,,,,,,,,
,3827622343.41,1.899746,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000021,499.995148,,99.989029,1.295739,4060.607178,,,,,,,,,,
,3827622343.98,1.899836,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000005,499.995148,,99.989029,1.295739,4062.751953,,,,,,,,,,
,3827622344.63,1.900298,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000008,499.995148,,99.989029,1.295739,4058.492676,,,,,,,,,,
,3827622345.19,1.900289,0.5505174,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000062,499.995148,,99.989029,1.295739,4061.302246,,,,,,,,,,
,3827622345.75,1.900027,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000006,499.995148,,99.989029,1.295739,4059.247803,,,,,,,,,,
,3827622346.39,1.900006,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000053,499.995148,,99.989029,1.295739,4058.885254,,,,,,,,,,
,3827622346.95,1.89993,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000027,499.995148,,99.989029,1.295739,4061.483398,,,,,,,,,,
,3827622347.52,1.899898,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000014,499.995148,,99.989029,1.295739,4058.794434,,,,,,,,,,
,3827622348.08,1.900226,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000030,499.995148,,99.989029,1.295739,4059.821777,,,,,,,,,,
,3827622348.64,1.900226,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000060,499.995148,,99.989029,1.295739,4054.837158,,,,,,,,,,
,3827622349.21,1.900054,0.6748278,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000045,499.995148,,99.989029,1.295739,4053.840088,,,,,,,,,,
,3827622349.77,1.899911,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000033,499.995148,,99.989029,1.295739,4055.290283,,,,,,,,,,
,3827622350.34,1.899891,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000013,499.995148,,99.989029,1.295739,4054.414307,,,,,,,,,,
,3827622350.91,1.899836,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000023,499.995148,,99.989029,1.295739,4056.770508,,,,,,,,,,
,3827622351.48,1.899956,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000076,499.995148,,99.989029,1.295739,4055.169678,,,,,,,,,,
,3827622352.05,1.900136,0.6748278,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000029,499.995148,,99.989029,1.295739,4054.142334,,,,,,,,,,
,3827622352.61,1.900155,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000019,499.995148,,99.989029,1.295739,4055.773438,,,,,,,,,,
,3827622353.18,1.900086,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000020,499.995148,,99.989029,1.295739,4053.990967,,,,,,,,,,
,3827622353.75,1.900117,0.6748278,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000045,499.995148,,99.989029,1.295739,4055.229980,,,,,,,,,,
,3827622354.31,1.899938,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000030,499.995148,,99.989029,1.295739,4053.417236,,,,,,,,,,
,3827622354.88,1.899837,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000038,499.995148,,99.989029,1.295739,4051.181885,,,,,,,,,,
,3827622355.44,1.899796,0.6925864,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000014,499.995148,,99.989029,1.295739,4050.335938,,,,,,,,,,
,3827622356.03,1.899778,0.6925864,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000041,499.995148,,99.989029,1.295739,4054.988037,,,,,,,,,,
,3827622356.60,1.899797,0.6925864,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000006,499.995148,,99.989029,1.295739,4050.486816,,,,,,,,,,
,3827622357.16,1.899794,0.7281037,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000038,499.995148,,99.989029,1.295739,4048.493164,,,,,,,,,,
,3827622357.72,1.900012,0.2308621,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000054,499.995148,,99.989029,1.295739,4051.755859,,,,,,,,,,
,3827622358.28,1.900027,0.2308621,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000030,499.995148,,99.989029,1.295739,4047.496094,,,,,,,,,,
,3827622358.84,1.90007,0.2486208,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000024,499.995148,,99.989029,1.295739,4050.033936,,,,,,,,,,
,3827622359.41,1.900195,0.2131035,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000021,499.995148,,99.989029,1.295739,4047.768066,,,,,,,,,,
,3827622359.98,1.900234,0.2131035,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000014,499.995148,,99.989029,1.295739,4048.130615,,,,,,,,,,
,3827622360.54,1.900162,0.2308621,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000039,499.995148,,99.989029,1.295739,4048.916016,,,,,,,,,,
,3827622361.11,1.900002,0.284138,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000018,499.995148,,99.989029,1.295739,4048.221191,,,,,,,,,,
,3827622361.68,1.899993,0.284138,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000015,499.995148,,99.989029,1.295739,4045.109619,,,,,,,,,,
,3827622362.26,1.900041,0.2131035,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000019,499.995148,,99.989029,1.295739,4048.190918,,,,,,,,,,
,3827622362.82,1.900461,0.2308621,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000019,499.995148,,99.989029,1.295739,4049.852783,,,,,,,,,,
,3827622363.39,1.900008,0.2131035,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000023,499.995148,,99.989029,1.295739,4043.719971,,,,,,,,,,
,3827622363.96,1.899913,0.2131035,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000034,499.995148,,99.989029,1.295739,4042.722900,,,,,,,,,,
,3827622364.53,1.899816,0.2486208,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000035,499.995148,,99.989029,1.295739,4042.602295,,,,,,,,,,
,3827622365.10,1.899758,0.2131035,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000022,499.995148,,99.989029,1.295739,4044.626221,,,,,,,,,,
